instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_group,temp_group
11199,2012-04-16,Summer,2012,April,19,1,Monday,0,1,31.16,33.335,35.0,26.0027,61,461,522,Afternoon,Hot
11200,2012-04-16,Summer,2012,April,20,1,Monday,0,1,30.34,32.574999999999996,37.0,19.999499999999998,48,327,375,Afternoon,Hot
11201,2012-04-16,Summer,2012,April,21,1,Monday,0,1,27.880000000000003,31.819999999999997,51.0,16.997899999999998,39,232,271,Afternoon,Hot
11202,2012-04-16,Summer,2012,April,22,1,Monday,0,1,27.880000000000003,31.819999999999997,51.0,16.997899999999998,35,179,214,Afternoon,Hot
11203,2012-04-16,Summer,2012,April,23,1,Monday,0,1,28.7,31.819999999999997,45.0,19.999499999999998,24,97,121,Afternoon,Hot
11204,2012-04-17,Summer,2012,April,0,0,Tuesday,1,1,27.060000000000002,31.06,54.0,12.998000000000001,10,33,43,Evening,Hot
11205,2012-04-17,Summer,2012,April,1,0,Tuesday,1,1,26.240000000000002,31.06,56.99999999999999,11.0014,6,5,11,Evening,Hot
11206,2012-04-17,Summer,2012,April,2,0,Tuesday,1,1,22.96,26.515,83.0,7.0015,1,3,4,Evening,Warm
11207,2012-04-17,Summer,2012,April,3,0,Tuesday,1,1,22.96,26.515,83.0,6.0032,0,6,6,Evening,Warm
11208,2012-04-17,Summer,2012,April,4,0,Tuesday,1,1,27.060000000000002,31.06,44.0,15.001299999999999,3,6,9,Evening,Hot
11209,2012-04-17,Summer,2012,April,5,0,Tuesday,1,1,24.599999999999998,31.06,53.0,16.997899999999998,1,29,30,Morning,Hot
11210,2012-04-17,Summer,2012,April,6,0,Tuesday,1,1,24.599999999999998,31.06,46.0,16.997899999999998,8,136,144,Morning,Hot
11211,2012-04-17,Summer,2012,April,7,0,Tuesday,1,1,24.599999999999998,31.06,43.0,16.997899999999998,18,443,461,Morning,Hot
11212,2012-04-17,Summer,2012,April,8,0,Tuesday,1,1,24.599999999999998,31.06,43.0,15.001299999999999,42,631,673,Morning,Hot
11213,2012-04-17,Summer,2012,April,9,0,Tuesday,1,1,24.599999999999998,31.06,38.0,32.9975,71,329,400,Morning,Hot
11214,2012-04-17,Summer,2012,April,10,0,Tuesday,1,1,24.599999999999998,31.06,38.0,27.999299999999998,52,165,217,Morning,Hot
11215,2012-04-17,Summer,2012,April,11,0,Tuesday,1,1,24.599999999999998,31.06,33.0,27.999299999999998,65,174,239,Afternoon,Hot
11216,2012-04-17,Summer,2012,April,12,0,Tuesday,1,1,24.599999999999998,31.06,33.0,23.9994,65,179,244,Afternoon,Hot
11217,2012-04-17,Summer,2012,April,13,0,Tuesday,1,1,25.419999999999998,31.06,28.999999999999996,16.997899999999998,52,187,239,Afternoon,Hot
11218,2012-04-17,Summer,2012,April,14,0,Tuesday,1,1,26.240000000000002,31.06,27.0,19.0012,59,198,257,Afternoon,Hot
11219,2012-04-17,Summer,2012,April,15,0,Tuesday,1,1,27.060000000000002,31.06,24.0,22.0028,91,217,308,Afternoon,Hot
11220,2012-04-17,Summer,2012,April,16,0,Tuesday,1,1,27.880000000000003,31.06,22.0,23.9994,50,320,370,Afternoon,Hot
11221,2012-04-17,Summer,2012,April,17,0,Tuesday,1,1,26.240000000000002,30.305,25.0,19.999499999999998,108,673,781,Afternoon,Hot
11222,2012-04-17,Summer,2012,April,18,0,Tuesday,1,1,26.240000000000002,30.305,25.0,19.0012,105,670,775,Afternoon,Hot
11223,2012-04-17,Summer,2012,April,19,0,Tuesday,1,1,24.599999999999998,30.305,26.0,16.997899999999998,73,464,537,Afternoon,Hot
11224,2012-04-17,Summer,2012,April,20,0,Tuesday,1,1,24.599999999999998,30.305,23.0,19.0012,44,358,402,Afternoon,Hot
11225,2012-04-17,Summer,2012,April,21,0,Tuesday,1,1,22.96,26.515,26.0,19.999499999999998,37,260,297,Afternoon,Warm
11226,2012-04-17,Summer,2012,April,22,0,Tuesday,1,1,22.14,25.759999999999998,30.0,16.997899999999998,18,144,162,Afternoon,Warm
11227,2012-04-17,Summer,2012,April,23,0,Tuesday,1,1,22.14,25.759999999999998,32.0,15.001299999999999,10,72,82,Afternoon,Warm
11228,2012-04-18,Summer,2012,April,0,0,Wednesday,1,1,22.14,25.759999999999998,32.0,11.0014,3,35,38,Evening,Warm
11229,2012-04-18,Summer,2012,April,1,0,Wednesday,1,1,21.32,25.0,34.0,12.998000000000001,1,13,14,Evening,Warm
11230,2012-04-18,Summer,2012,April,2,0,Wednesday,1,2,20.5,24.240000000000002,42.0,12.998000000000001,1,8,9,Evening,Warm
11231,2012-04-18,Summer,2012,April,3,0,Wednesday,1,2,20.5,24.240000000000002,42.0,15.001299999999999,0,6,6,Evening,Warm
11232,2012-04-18,Summer,2012,April,4,0,Wednesday,1,2,20.5,24.240000000000002,42.0,19.0012,0,7,7,Evening,Warm
11233,2012-04-18,Summer,2012,April,5,0,Wednesday,1,2,20.5,24.240000000000002,39.0,19.0012,0,34,34,Morning,Warm
11234,2012-04-18,Summer,2012,April,6,0,Wednesday,1,2,20.5,24.240000000000002,39.0,19.0012,6,128,134,Morning,Warm
11235,2012-04-18,Summer,2012,April,7,0,Wednesday,1,2,20.5,24.240000000000002,39.0,12.998000000000001,10,408,418,Morning,Warm
11236,2012-04-18,Summer,2012,April,8,0,Wednesday,1,3,20.5,24.240000000000002,39.0,12.998000000000001,25,551,576,Morning,Warm
11237,2012-04-18,Summer,2012,April,9,0,Wednesday,1,3,19.68,23.485,44.0,19.999499999999998,20,245,265,Morning,Warm
11238,2012-04-18,Summer,2012,April,10,0,Wednesday,1,3,19.68,23.485,47.0,15.001299999999999,31,116,147,Morning,Warm
11239,2012-04-18,Summer,2012,April,11,0,Wednesday,1,3,18.86,22.725,47.0,16.997899999999998,14,105,119,Afternoon,Warm
11240,2012-04-18,Summer,2012,April,12,0,Wednesday,1,3,18.86,22.725,51.0,7.0015,15,95,110,Afternoon,Warm
11241,2012-04-18,Summer,2012,April,13,0,Wednesday,1,3,18.86,22.725,59.0,0.0,13,51,64,Afternoon,Warm
11242,2012-04-18,Summer,2012,April,14,0,Wednesday,1,3,18.04,21.97,72.0,7.0015,8,43,51,Afternoon,Warm
11243,2012-04-18,Summer,2012,April,15,0,Wednesday,1,3,17.22,21.21,77.0,12.998000000000001,10,88,98,Afternoon,Chilly
11244,2012-04-18,Summer,2012,April,16,0,Wednesday,1,2,17.22,21.21,77.0,15.001299999999999,36,199,235,Afternoon,Chilly
11245,2012-04-18,Summer,2012,April,17,0,Wednesday,1,2,17.22,21.21,77.0,12.998000000000001,46,442,488,Afternoon,Chilly
11246,2012-04-18,Summer,2012,April,18,0,Wednesday,1,2,17.22,21.21,77.0,0.0,27,478,505,Afternoon,Chilly
11247,2012-04-18,Summer,2012,April,19,0,Wednesday,1,2,17.22,21.21,77.0,8.9981,26,342,368,Afternoon,Chilly
11248,2012-04-18,Summer,2012,April,20,0,Wednesday,1,2,17.22,21.21,77.0,7.0015,8,252,260,Afternoon,Chilly
11249,2012-04-18,Summer,2012,April,21,0,Wednesday,1,2,17.22,21.21,82.0,6.0032,24,165,189,Afternoon,Chilly
11250,2012-04-18,Summer,2012,April,22,0,Wednesday,1,2,17.22,21.21,77.0,6.0032,9,153,162,Afternoon,Chilly
11251,2012-04-18,Summer,2012,April,23,0,Wednesday,1,2,17.22,21.21,77.0,0.0,14,56,70,Afternoon,Chilly
11252,2012-04-19,Summer,2012,April,0,0,Thursday,1,3,17.22,21.21,77.0,0.0,5,20,25,Evening,Chilly
11253,2012-04-19,Summer,2012,April,1,0,Thursday,1,3,17.22,21.21,77.0,7.0015,2,11,13,Evening,Chilly
11254,2012-04-19,Summer,2012,April,2,0,Thursday,1,2,17.22,21.21,77.0,0.0,2,4,6,Evening,Chilly
11255,2012-04-19,Summer,2012,April,3,0,Thursday,1,2,17.22,21.21,77.0,0.0,1,3,4,Evening,Chilly
11256,2012-04-19,Summer,2012,April,4,0,Thursday,1,2,17.22,21.21,71.0,0.0,0,4,4,Evening,Chilly
11257,2012-04-19,Summer,2012,April,5,0,Thursday,1,1,16.400000000000002,20.455000000000002,82.0,0.0,0,30,30,Morning,Chilly
11258,2012-04-19,Summer,2012,April,6,0,Thursday,1,2,16.400000000000002,20.455000000000002,82.0,7.0015,4,116,120,Morning,Chilly
11259,2012-04-19,Summer,2012,April,7,0,Thursday,1,2,16.400000000000002,20.455000000000002,82.0,8.9981,15,391,406,Morning,Chilly
11260,2012-04-19,Summer,2012,April,8,0,Thursday,1,2,17.22,21.21,82.0,7.0015,26,651,677,Morning,Chilly
11261,2012-04-19,Summer,2012,April,9,0,Thursday,1,2,18.86,22.725,72.0,0.0,31,270,301,Morning,Warm
11262,2012-04-19,Summer,2012,April,10,0,Thursday,1,1,19.68,23.485,63.0,6.0032,46,143,189,Morning,Warm
11263,2012-04-19,Summer,2012,April,11,0,Thursday,1,1,21.32,25.0,48.0,0.0,46,183,229,Afternoon,Warm
11264,2012-04-19,Summer,2012,April,12,0,Thursday,1,1,22.14,25.759999999999998,49.0,0.0,51,213,264,Afternoon,Warm
11265,2012-04-19,Summer,2012,April,13,0,Thursday,1,1,22.96,26.515,46.0,0.0,52,186,238,Afternoon,Warm
11266,2012-04-19,Summer,2012,April,14,0,Thursday,1,1,23.779999999999998,27.275,43.0,0.0,54,183,237,Afternoon,Warm
11267,2012-04-19,Summer,2012,April,15,0,Thursday,1,1,24.599999999999998,31.06,43.0,0.0,66,196,262,Afternoon,Hot
11268,2012-04-19,Summer,2012,April,16,0,Thursday,1,1,25.419999999999998,31.06,41.0,7.0015,63,324,387,Afternoon,Hot
11269,2012-04-19,Summer,2012,April,17,0,Thursday,1,1,24.599999999999998,31.06,43.0,6.0032,85,663,748,Afternoon,Hot
11270,2012-04-19,Summer,2012,April,18,0,Thursday,1,1,24.599999999999998,31.06,43.0,6.0032,99,677,776,Afternoon,Hot
11271,2012-04-19,Summer,2012,April,19,0,Thursday,1,1,23.779999999999998,27.275,46.0,8.9981,70,516,586,Afternoon,Warm
11272,2012-04-19,Summer,2012,April,20,0,Thursday,1,1,22.96,26.515,49.0,15.001299999999999,52,352,404,Afternoon,Warm
11273,2012-04-19,Summer,2012,April,21,0,Thursday,1,1,21.32,25.0,55.00000000000001,7.0015,27,240,267,Afternoon,Warm
11274,2012-04-19,Summer,2012,April,22,0,Thursday,1,1,21.32,25.0,59.0,12.998000000000001,29,219,248,Afternoon,Warm
11275,2012-04-19,Summer,2012,April,23,0,Thursday,1,1,20.5,24.240000000000002,63.0,7.0015,20,124,144,Afternoon,Warm
11276,2012-04-20,Summer,2012,April,0,0,Friday,1,1,19.68,23.485,67.0,7.0015,5,59,64,Evening,Warm
11277,2012-04-20,Summer,2012,April,1,0,Friday,1,1,18.86,22.725,82.0,12.998000000000001,3,22,25,Evening,Warm
11278,2012-04-20,Summer,2012,April,2,0,Friday,1,1,18.04,21.97,88.0,12.998000000000001,3,18,21,Evening,Warm
11279,2012-04-20,Summer,2012,April,3,0,Friday,1,1,18.04,21.97,88.0,7.0015,1,9,10,Evening,Warm
11280,2012-04-20,Summer,2012,April,4,0,Friday,1,1,17.22,21.21,94.0,7.0015,0,3,3,Evening,Chilly
11281,2012-04-20,Summer,2012,April,5,0,Friday,1,1,17.22,21.21,94.0,0.0,1,24,25,Morning,Chilly
11282,2012-04-20,Summer,2012,April,6,0,Friday,1,1,17.22,21.21,88.0,0.0,8,105,113,Morning,Chilly
11283,2012-04-20,Summer,2012,April,7,0,Friday,1,1,17.22,21.21,94.0,0.0,9,350,359,Morning,Chilly
11284,2012-04-20,Summer,2012,April,8,0,Friday,1,1,18.04,21.97,94.0,0.0,32,668,700,Morning,Warm
11285,2012-04-20,Summer,2012,April,9,0,Friday,1,1,18.86,22.725,88.0,6.0032,30,329,359,Morning,Warm
11286,2012-04-20,Summer,2012,April,10,0,Friday,1,1,20.5,24.240000000000002,77.0,12.998000000000001,67,170,237,Morning,Warm
11287,2012-04-20,Summer,2012,April,11,0,Friday,1,1,22.14,25.759999999999998,68.0,11.0014,64,190,254,Afternoon,Warm
11288,2012-04-20,Summer,2012,April,12,0,Friday,1,1,23.779999999999998,27.275,53.0,12.998000000000001,102,260,362,Afternoon,Warm
11289,2012-04-20,Summer,2012,April,13,0,Friday,1,1,25.419999999999998,31.06,43.0,12.998000000000001,105,276,381,Afternoon,Hot
11290,2012-04-20,Summer,2012,April,14,0,Friday,1,1,26.240000000000002,31.06,44.0,15.001299999999999,156,238,394,Afternoon,Hot
11291,2012-04-20,Summer,2012,April,15,0,Friday,1,1,26.240000000000002,31.06,47.0,12.998000000000001,145,262,407,Afternoon,Hot
11292,2012-04-20,Summer,2012,April,16,0,Friday,1,1,27.060000000000002,31.06,44.0,12.998000000000001,151,429,580,Afternoon,Hot
11293,2012-04-20,Summer,2012,April,17,0,Friday,1,1,26.240000000000002,31.06,47.0,19.0012,122,697,819,Afternoon,Hot
11294,2012-04-20,Summer,2012,April,18,0,Friday,1,1,25.419999999999998,31.06,50.0,19.0012,110,558,668,Afternoon,Hot
11295,2012-04-20,Summer,2012,April,19,0,Friday,1,1,24.599999999999998,31.06,53.0,12.998000000000001,82,410,492,Afternoon,Hot
11296,2012-04-20,Summer,2012,April,20,0,Friday,1,1,23.779999999999998,27.275,56.00000000000001,11.0014,52,289,341,Afternoon,Warm
11297,2012-04-20,Summer,2012,April,21,0,Friday,1,1,22.96,26.515,68.0,8.9981,35,252,287,Afternoon,Warm
11298,2012-04-20,Summer,2012,April,22,0,Friday,1,1,22.14,25.759999999999998,68.0,16.997899999999998,26,176,202,Afternoon,Warm
11299,2012-04-20,Summer,2012,April,23,0,Friday,1,1,21.32,25.0,72.0,8.9981,31,156,187,Afternoon,Warm
11300,2012-04-21,Summer,2012,April,0,0,Saturday,0,1,21.32,25.0,77.0,15.001299999999999,31,111,142,Evening,Warm
11301,2012-04-21,Summer,2012,April,1,0,Saturday,0,1,21.32,25.0,77.0,15.001299999999999,24,64,88,Evening,Warm
11302,2012-04-21,Summer,2012,April,2,0,Saturday,0,1,21.32,25.0,77.0,8.9981,12,69,81,Evening,Warm
11303,2012-04-21,Summer,2012,April,3,0,Saturday,0,1,20.5,24.240000000000002,82.0,15.001299999999999,4,25,29,Evening,Warm
11304,2012-04-21,Summer,2012,April,4,0,Saturday,0,1,20.5,24.240000000000002,82.0,16.997899999999998,0,9,9,Evening,Warm
11305,2012-04-21,Summer,2012,April,5,0,Saturday,0,1,20.5,24.240000000000002,82.0,16.997899999999998,0,1,1,Morning,Warm
11306,2012-04-21,Summer,2012,April,6,0,Saturday,0,1,20.5,24.240000000000002,82.0,15.001299999999999,10,21,31,Morning,Warm
11307,2012-04-21,Summer,2012,April,7,0,Saturday,0,1,20.5,24.240000000000002,82.0,19.0012,21,55,76,Morning,Warm
11308,2012-04-21,Summer,2012,April,8,0,Saturday,0,1,21.32,25.0,81.0,16.997899999999998,52,149,201,Morning,Warm
11309,2012-04-21,Summer,2012,April,9,0,Saturday,0,1,22.14,25.759999999999998,77.0,11.0014,115,216,331,Morning,Warm
11310,2012-04-21,Summer,2012,April,10,0,Saturday,0,1,24.599999999999998,30.305,64.0,19.0012,183,299,482,Morning,Hot
11311,2012-04-21,Summer,2012,April,11,0,Saturday,0,1,25.419999999999998,30.305,61.0,22.0028,260,348,608,Afternoon,Hot
11312,2012-04-21,Summer,2012,April,12,0,Saturday,0,1,26.240000000000002,31.06,56.99999999999999,15.001299999999999,262,378,640,Afternoon,Hot
11313,2012-04-21,Summer,2012,April,13,0,Saturday,0,1,27.060000000000002,31.06,54.0,15.001299999999999,291,358,649,Afternoon,Hot
11314,2012-04-21,Summer,2012,April,14,0,Saturday,0,1,28.7,31.819999999999997,45.0,19.0012,278,331,609,Afternoon,Hot
11315,2012-04-21,Summer,2012,April,15,0,Saturday,0,1,29.52,32.574999999999996,39.0,16.997899999999998,267,361,628,Afternoon,Hot
11316,2012-04-21,Summer,2012,April,16,0,Saturday,0,1,28.7,31.819999999999997,42.0,22.0028,267,372,639,Afternoon,Hot
11317,2012-04-21,Summer,2012,April,17,0,Saturday,0,2,30.34,32.574999999999996,30.0,26.0027,259,309,568,Afternoon,Hot
11318,2012-04-21,Summer,2012,April,18,0,Saturday,0,2,27.880000000000003,31.819999999999997,47.0,32.9975,133,283,416,Afternoon,Hot
11319,2012-04-21,Summer,2012,April,19,0,Saturday,0,3,22.96,26.515,73.0,32.9975,9,45,54,Afternoon,Warm
11320,2012-04-21,Summer,2012,April,20,0,Saturday,0,3,20.5,24.240000000000002,82.0,19.999499999999998,5,34,39,Afternoon,Warm
11321,2012-04-21,Summer,2012,April,21,0,Saturday,0,3,20.5,24.240000000000002,82.0,26.0027,20,82,102,Afternoon,Warm
11322,2012-04-21,Summer,2012,April,22,0,Saturday,0,1,19.68,23.485,82.0,19.999499999999998,20,90,110,Afternoon,Warm
11323,2012-04-21,Summer,2012,April,23,0,Saturday,0,2,18.86,22.725,82.0,19.0012,18,73,91,Afternoon,Warm
11324,2012-04-22,Summer,2012,April,0,0,Sunday,0,2,18.86,22.725,82.0,12.998000000000001,32,85,117,Evening,Warm
11325,2012-04-22,Summer,2012,April,1,0,Sunday,0,2,18.86,22.725,82.0,22.0028,10,63,73,Evening,Warm
11326,2012-04-22,Summer,2012,April,2,0,Sunday,0,1,18.86,22.725,72.0,19.0012,7,49,56,Evening,Warm
11327,2012-04-22,Summer,2012,April,3,0,Sunday,0,2,18.04,21.97,82.0,11.0014,7,33,40,Evening,Warm
11328,2012-04-22,Summer,2012,April,4,0,Sunday,0,2,18.04,21.97,77.0,11.0014,0,7,7,Evening,Warm
11329,2012-04-22,Summer,2012,April,5,0,Sunday,0,2,18.04,21.97,77.0,15.001299999999999,0,6,6,Morning,Warm
11330,2012-04-22,Summer,2012,April,6,0,Sunday,0,2,18.04,21.97,72.0,22.0028,6,6,12,Morning,Warm
11331,2012-04-22,Summer,2012,April,7,0,Sunday,0,3,17.22,21.21,77.0,26.0027,2,22,24,Morning,Chilly
11332,2012-04-22,Summer,2012,April,8,0,Sunday,0,3,16.400000000000002,20.455000000000002,82.0,16.997899999999998,8,43,51,Morning,Chilly
11333,2012-04-22,Summer,2012,April,9,0,Sunday,0,3,16.400000000000002,20.455000000000002,82.0,16.997899999999998,8,71,79,Morning,Chilly
11334,2012-04-22,Summer,2012,April,10,0,Sunday,0,3,15.58,19.695,82.0,22.0028,11,57,68,Morning,Chilly
11335,2012-04-22,Summer,2012,April,11,0,Sunday,0,3,15.58,19.695,87.0,19.999499999999998,7,70,77,Afternoon,Chilly
11336,2012-04-22,Summer,2012,April,12,0,Sunday,0,3,15.58,19.695,87.0,22.0028,5,56,61,Afternoon,Chilly
11337,2012-04-22,Summer,2012,April,13,0,Sunday,0,3,15.58,19.695,82.0,23.9994,5,47,52,Afternoon,Chilly
11338,2012-04-22,Summer,2012,April,14,0,Sunday,0,3,15.58,19.695,87.0,22.0028,3,50,53,Afternoon,Chilly
11339,2012-04-22,Summer,2012,April,15,0,Sunday,0,3,15.58,19.695,87.0,26.0027,0,38,38,Afternoon,Chilly
11340,2012-04-22,Summer,2012,April,16,0,Sunday,0,3,15.58,19.695,87.0,30.002599999999997,4,32,36,Afternoon,Chilly
11341,2012-04-22,Summer,2012,April,17,0,Sunday,0,3,14.76,15.909999999999998,93.0,30.002599999999997,2,25,27,Afternoon,Chilly
11342,2012-04-22,Summer,2012,April,18,0,Sunday,0,3,14.76,15.909999999999998,93.0,30.002599999999997,1,38,39,Afternoon,Chilly
11343,2012-04-22,Summer,2012,April,19,0,Sunday,0,3,14.76,15.909999999999998,87.0,35.0008,1,34,35,Afternoon,Chilly
11344,2012-04-22,Summer,2012,April,20,0,Sunday,0,3,14.76,16.665,93.0,27.999299999999998,1,34,35,Afternoon,Chilly
11345,2012-04-22,Summer,2012,April,21,0,Sunday,0,3,14.76,16.665,87.0,26.0027,0,11,11,Afternoon,Chilly
11346,2012-04-22,Summer,2012,April,22,0,Sunday,0,3,13.940000000000001,14.395,87.0,35.0008,0,13,13,Afternoon,Chilly
11347,2012-04-22,Summer,2012,April,23,0,Sunday,0,3,14.76,15.909999999999998,81.0,31.0009,0,17,17,Afternoon,Chilly
11348,2012-04-23,Summer,2012,April,0,0,Monday,1,3,14.76,16.665,81.0,27.999299999999998,0,6,6,Evening,Chilly
11349,2012-04-23,Summer,2012,April,1,0,Monday,1,3,13.940000000000001,15.15,87.0,23.9994,1,1,2,Evening,Chilly
11350,2012-04-23,Summer,2012,April,2,0,Monday,1,2,13.120000000000001,15.15,87.0,22.0028,1,3,4,Evening,Chilly
11351,2012-04-23,Summer,2012,April,3,0,Monday,1,2,13.120000000000001,15.15,81.0,19.0012,0,1,1,Evening,Chilly
11352,2012-04-23,Summer,2012,April,4,0,Monday,1,3,12.299999999999999,14.395,81.0,19.0012,0,3,3,Evening,Chilly
11353,2012-04-23,Summer,2012,April,5,0,Monday,1,3,12.299999999999999,14.395,81.0,19.0012,0,14,14,Morning,Chilly
11354,2012-04-23,Summer,2012,April,6,0,Monday,1,2,12.299999999999999,13.635,81.0,19.999499999999998,2,43,45,Morning,Chilly
11355,2012-04-23,Summer,2012,April,7,0,Monday,1,3,12.299999999999999,14.395,81.0,16.997899999999998,1,206,207,Morning,Chilly
11356,2012-04-23,Summer,2012,April,8,0,Monday,1,2,12.299999999999999,13.635,75.0,22.0028,11,471,482,Morning,Chilly
11357,2012-04-23,Summer,2012,April,9,0,Monday,1,2,12.299999999999999,13.635,75.0,26.0027,17,255,272,Morning,Chilly
11358,2012-04-23,Summer,2012,April,10,0,Monday,1,2,13.120000000000001,15.15,70.0,22.0028,12,88,100,Morning,Chilly
11359,2012-04-23,Summer,2012,April,11,0,Monday,1,2,13.120000000000001,14.395,70.0,23.9994,10,91,101,Afternoon,Chilly
11360,2012-04-23,Summer,2012,April,12,0,Monday,1,3,13.940000000000001,15.15,71.0,23.9994,12,117,129,Afternoon,Chilly
11361,2012-04-23,Summer,2012,April,13,0,Monday,1,3,13.940000000000001,15.15,66.0,26.0027,9,98,107,Afternoon,Chilly
11362,2012-04-23,Summer,2012,April,14,0,Monday,1,3,14.76,15.909999999999998,62.0,30.002599999999997,12,102,114,Afternoon,Chilly
11363,2012-04-23,Summer,2012,April,15,0,Monday,1,2,14.76,16.665,62.0,26.0027,11,101,112,Afternoon,Chilly
11364,2012-04-23,Summer,2012,April,16,0,Monday,1,3,12.299999999999999,13.635,81.0,23.9994,10,93,103,Afternoon,Chilly
11365,2012-04-23,Summer,2012,April,17,0,Monday,1,3,12.299999999999999,13.635,82.0,22.0028,13,219,232,Afternoon,Chilly
11366,2012-04-23,Summer,2012,April,18,0,Monday,1,3,13.120000000000001,16.665,81.0,8.9981,10,369,379,Afternoon,Chilly
11367,2012-04-23,Summer,2012,April,19,0,Monday,1,2,13.940000000000001,15.909999999999998,76.0,15.001299999999999,11,287,298,Afternoon,Chilly
11368,2012-04-23,Summer,2012,April,20,0,Monday,1,2,13.120000000000001,15.909999999999998,76.0,11.0014,17,186,203,Afternoon,Chilly
11369,2012-04-23,Summer,2012,April,21,0,Monday,1,2,13.120000000000001,15.15,81.0,15.001299999999999,7,145,152,Afternoon,Chilly
11370,2012-04-23,Summer,2012,April,22,0,Monday,1,1,13.120000000000001,15.909999999999998,76.0,12.998000000000001,18,71,89,Afternoon,Chilly
11371,2012-04-23,Summer,2012,April,23,0,Monday,1,1,13.120000000000001,15.909999999999998,76.0,11.0014,10,49,59,Afternoon,Chilly
11372,2012-04-24,Summer,2012,April,0,0,Tuesday,1,2,13.120000000000001,16.665,76.0,8.9981,0,13,13,Evening,Chilly
11373,2012-04-24,Summer,2012,April,1,0,Tuesday,1,2,13.120000000000001,16.665,81.0,8.9981,1,6,7,Evening,Chilly
11374,2012-04-24,Summer,2012,April,2,0,Tuesday,1,1,13.120000000000001,15.909999999999998,81.0,12.998000000000001,0,3,3,Evening,Chilly
11375,2012-04-24,Summer,2012,April,3,0,Tuesday,1,1,13.120000000000001,15.15,81.0,15.001299999999999,0,2,2,Evening,Chilly
11376,2012-04-24,Summer,2012,April,4,0,Tuesday,1,1,12.299999999999999,14.395,70.0,12.998000000000001,0,3,3,Evening,Chilly
11377,2012-04-24,Summer,2012,April,5,0,Tuesday,1,1,12.299999999999999,14.395,70.0,12.998000000000001,0,22,22,Morning,Chilly
11378,2012-04-24,Summer,2012,April,6,0,Tuesday,1,1,12.299999999999999,14.395,70.0,15.001299999999999,3,117,120,Morning,Chilly
11379,2012-04-24,Summer,2012,April,7,0,Tuesday,1,1,13.120000000000001,15.15,66.0,19.0012,3,387,390,Morning,Chilly
11380,2012-04-24,Summer,2012,April,8,0,Tuesday,1,1,13.940000000000001,15.909999999999998,61.0,16.997899999999998,12,599,611,Morning,Chilly
11381,2012-04-24,Summer,2012,April,9,0,Tuesday,1,1,16.400000000000002,20.455000000000002,47.0,23.9994,6,302,308,Morning,Chilly
11382,2012-04-24,Summer,2012,April,10,0,Tuesday,1,1,17.22,21.21,47.0,19.999499999999998,33,129,162,Morning,Chilly
11383,2012-04-24,Summer,2012,April,11,0,Tuesday,1,1,18.86,22.725,31.0,26.0027,27,157,184,Afternoon,Warm
11384,2012-04-24,Summer,2012,April,12,0,Tuesday,1,1,19.68,23.485,28.999999999999996,26.0027,36,188,224,Afternoon,Warm
11385,2012-04-24,Summer,2012,April,13,0,Tuesday,1,1,20.5,24.240000000000002,28.999999999999996,26.0027,35,189,224,Afternoon,Warm
11386,2012-04-24,Summer,2012,April,14,0,Tuesday,1,1,20.5,24.240000000000002,25.0,26.0027,50,166,216,Afternoon,Warm
